42 11218 3708875321
43 8938 3963418213
44 6273 3614833155
45 3878 3156999014
46 3967 3219389673
47 12239 3093294719
48 7215 3991795115
49 81606 2825152661
50 4352 3449355489
51 24413 3660175628
52 76218 3503715528
53 11202 3324572185
54 16853 3589924517
55 27504 3253063938
56 4698 3106667698
57 68091 3148776237
58 3837 3164077610
59 6664 4064279155
60 7850 3454007033
61 3862 3163747753
62 15071 3486444091
63 9149 4476565126
  
0 13619 4926467252
1 93638 4563883345
2 85700 4898972452
3 29624 4949987890
4 20741 5253358572
5 10777 4741588829
6 7520 4692441621
7 14267 4730710693
8 8460 4771281021
9 8416 5394528463
10 61533 3971256666
11 5900 4423416943
12 11437 5240845153
13 9709 4774229515
14 7412 4835965091
15 14661 5596245746
16 9595 4309316561
17 9151 5784926434
18 13643 4170772342
19 104268 3158522602
20 25541 4784117502
21 8474 5028640546
22 39369 4625841351
23 10723 5615711653
24 13703 6026096543
25 8865 4967888541
26 108743 4585961554
27 52166 4674790850
28 16061 4795524291
29 9877 5842139075
30 7369 5409536848
31 32834 4428843700
32 12714 6154088633
33 44552 4738954408
34 123652 3746699016
35 5894 4705549254
36 127936 4284485478
37 8847 5786696009
38 17777 4342867694
39 16334 4649511571
40 8592 5064947839
41 10620 5931922938
42 13279 5441778471
43 13069 5986316306
44 7655 4806929618
45 6371 4687133696
46 16365 4842776553
47 13727 4329237956
48 8627 5218432817
49 92710 3849934077
50 5827 4733205784
51 27414 5165339934
52 95928 4920005180
53 12966 4758040831
54 18654 4989052307
55 31162 4663856302
56 6495 4589812685
57 84149 4423181886
58 5102 4259052917
59 8161 5353961516
60 9316 4717868688
61 5355 4446485844
62 16673 4748601148
63 15743 6585904544
  
0 14957 6066532059
1 95151 5726885017
2 87682 6319007206
3 31126 6182587303
4 22031 6368125957
5 12039 5829424312
6 8846 5838535061
7 16474 6141765461
8 9969 6053492691
9 9796 6577387692
10 75254 5211124854
11 7255 5580583191
12 13248 6753088233
13 13883 6276574604
14 10654 6114375279
15 21798 7541548428
16 10644 5217121550
17 10836 7217084401
18 14758 5131726223
19 138463 4139121372
20 27420 5956687354
21 9822 6181222357
22 41070 5950192579
23 11775 6532559867
24 19113 7755917266
25 10286 6180566899
26 116125 5920337104
27 55478 6062449212
28 17412 5954463353
29 12714 7911503309
30 9569 7151155348
31 34365 5663148515
32 14471 7659057789
33 51774 6097119830
34 156675 4688894169
35 7472 6062079065
36 160433 5472441811
37 14476 7411986972
38 18941 5338095832
39 17875 5912258969
40 10141 6366361436
41 12065 7191197031
42 16427 7234252846
43 18830 7806184219
44 9047 6011287242
45 7898 5951322947
46 17732 5922744635
47 14905 5320863035
48 9970 6379337807
49 116988 4881459391
50 7407 6074465275
51 30185 6773265193
52 121678 6310074375
53 15950 6134230491
54 20278 6298985442
55 43164 5942262178
56 10614 6142818032
57 98427 5520510292
58 9333 5881395207
59 9802 6730545425
60 10520 5753206287
61 6774 5660146875
62 35631 6192349875
63 17969 8343514466
  
0 16365 7265906351
1 100953 7123453817
2 97498 7841797840
3 32636 7371542680
4 23159 7351624590
5 13589 7136142724
6 10359 7146567136
7 33242 7523323638
8 11412 7261058858
9 11271 7830894658
10 91637 6323985556
11 8643 6744439025
12 14867 8100245997
13 15644 7629565837
14 14338 7528378948
15 23678 9101239356
16 11883 6281294292
17 12287 8452240544
18 15680 5932117667
19 163397 4863347581
20 32657 7275466549
21 11508 7611611061
22 50668 7402138936
23 13195 7719939407
24 20428 8872644356
25 13056 7632384646
26 127027 7134517781
27 69424 7213517120
28 22303 7677731927
29 14499 9415750901
30 11044 8411937127
31 38475 7025837213
32 16041 9005559962
33 58313 7475797701
34 184100 5716485525
35 8788 7197817807
36 196887 6919328442
37 16663 9125687513
38 20311 6471280066
39 23086 7249846286
40 11643 7622882932
41 13251 8226469155
42 17852 8448305663
43 20676 9302829382
44 10618 7300247128
45 9342 7153515154
46 23418 7549477390
47 20255 6733817384
48 11319 7544960911
49 139819 5955780277
50 8725 7203584926
51 31811 8098729002
52 126216 7516986813
53 18982 7482632916
54 29472 7424103689
55 44696 7108671766
56 11832 7159084693
57 124278 6667640225
58 10773 7083062910
59 11128 7858157692
60 11901 6918305083
61 7982 6694042579
62 39022 7685391482
63 20220 10065210268
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
56 12566 7770732117
57 137612 7125271801
58 11525 7721121771
59 11958 8548055094
60 12708 7606367537
61 8763 7347895350
62 39915 8337409004
63 21555 11001129763
  
0 17235 7988833890
1 101812 7792118841
2 98629 8590939645
3 43468 8088698334
4 23908 7985095507
5 14406 7830303686
6 11301 7958558904
7 34334 8180583962
8 12328 8008234698
9 12669 8857319271
10 97940 6972199513
11 9381 7358053112
12 15910 8923378083
13 19761 8308975934
14 15705 8274702763
15 24746 9961399339
16 12585 6878524496
17 13291 9271047966
18 16329 6480260724
19 175695 5196592223
20 36904 7880624178
21 12242 8232630139
22 51576 8066608296
23 13866 8297444446
24 21387 9666488565
25 13841 8289973387
26 137018 7813925113
27 76244 7808449884
28 23222 8363304011
29 15394 10177279153
30 11968 9190045978
31 39351 7696991267
32 17003 9827643789
33 59983 8130961038
34 198877 6137940500
35 9739 8010464133
36 216612 7463005641
37 18419 10008719238
38 21226 7154492732
39 27046 7936597338
40 12509 8331785918
41 14152 8997696741
42 18995 9374265161
43 21825 10183960955
44 11456 7993227257
45 10203 7845247538
46 24140 8134517243
47 21118 7383541164
48 12194 8286435206
49 159594 6476847534
50 9457 7824079773
51 32621 8758022831
52 127034 8134794571
53 19714 8079927944
54 30228 8042763663
55 59375 7757667933
